video,gloss
55276,strong
55286,strong
55277,strong
55278,strong
55279,strong
55283,strong
55656,sugar
55666,sugar
55658,sugar
55668,sugar
55659,sugar
55660,sugar
55661,sugar
55663,sugar
55664,sugar
55665,sugar
55730,summer
69495,summer
55738,summer
66579,summer
55731,summer
55732,summer
55733,summer
55735,summer
55736,summer
56157,suspect
56165,suspect
56167,suspect
56158,suspect
56159,suspect
56160,suspect
56161,suspect
56163,suspect
56164,suspect
56294,sweetheart
56302,sweetheart
56303,sweetheart
56305,sweetheart
56295,sweetheart
56296,sweetheart
56297,sweetheart
56298,sweetheart
56300,sweetheart
56301,sweetheart
57131,tease
57139,tease
57141,tease
57132,tease
57133,tease
57134,tease
57136,tease
57137,tease
57138,tease
57669,that
57677,that
66599,that
57670,that
57678,that
57671,that
57679,that
57757,themselves
57765,themselves
57766,themselves
57767,themselves
57768,themselves
57758,themselves
57759,themselves
57762,themselves
57763,themselves
57764,themselves
57801,therapy
57807,therapy
57808,therapy
57809,therapy
66605,therapy
57811,therapy
57802,therapy
57803,therapy
57804,therapy
57806,therapy
58023,thirsty
69506,thirsty
58031,thirsty
66615,thirsty
58024,thirsty
58025,thirsty
58026,thirsty
58027,thirsty
58029,thirsty
58384,ticket
58387,ticket
58397,ticket
58388,ticket
58389,ticket
58392,ticket
58393,ticket
58394,ticket
58933,top
70165,top
58944,top
66658,top
58935,top
58936,top
58937,top
58940,top
58942,top
59902,tuesday
70024,tuesday
59909,tuesday
59910,tuesday
59911,tuesday
59913,tuesday
59903,tuesday
59904,tuesday
59905,tuesday
59906,tuesday
59953,turkey
59954,turkey
59956,turkey
59959,turkey
66683,turkey
59961,turkey
59963,turkey
59966,turkey
59952,turkey
60759,university
60768,university
66707,university
60760,university
60761,university
60762,university
60763,university
60765,university
60766,university
60850,until
60858,until
66708,until
60860,until
60851,until
60852,until
60853,until
60854,until
60856,until
60857,until
62458,watch
62440,watch
62443,watch
62444,watch
62445,watch
62439,watch
62452,watch
62453,watch
62454,watch
62584,weak
70123,weak
62593,weak
62585,weak
62586,weak
62587,weak
62588,weak
62590,weak
62591,weak
62684,wedding
62697,wedding
66757,wedding
62689,wedding
62690,wedding
62691,wedding
62692,wedding
62694,wedding
62695,wedding
63358,will
69536,will
70350,will
70292,will
63364,will
63369,will
63370,will
63371,will
63374,will
63360,will
63399,wind
70086,wind
63410,wind
66790,wind
63402,wind
63403,wind
63404,wind
63405,wind
63407,wind
63408,wind
63830,world
63836,world
63837,world
63838,world
63839,world
66807,world
63841,world
63831,world
63832,world
63872,worry
70301,worry
63879,worry
63881,worry
66810,worry
63873,worry
63875,worry
63876,worry
63947,wow
63948,wow
63968,wow
63949,wow
63951,wow
63953,wow
63955,wow
63958,wow
63962,wow
63964,wow
64401,young
70366,young
64419,young
64411,young
64413,young
64414,young
64416,young
64417,young
69205,add
65018,add
00967,add
00961,add
00973,add
00962,add
00963,add
00964,add
00965,add
01721,airplane
01730,airplane
65038,airplane
01724,airplane
01734,airplane
01726,airplane
01727,airplane
01729,airplane
02158,already
02168,already
02159,already
02160,already
02161,already
02162,already
02163,already
02165,already
02166,already
02173,also
69207,also
65059,also
02174,also
02175,also
02177,also
02178,also
02179,also
02181,also
02473,analyze
65066,analyze
02483,analyze
02474,analyze
02475,analyze
02476,analyze
02477,analyze
02478,analyze
02480,analyze
02517,and
02525,and
65067,and
02518,and
02519,and
02521,and
02522,and
02523,and
02564,angry
02569,angry
02572,angry
65072,angry
02575,angry
02565,angry
02566,angry
02567,angry
02568,angry
02941,appear
65083,appear
02951,appear
02961,appear
02952,appear
02953,appear
02954,appear
02956,appear
03328,arm
69215,arm
03344,arm
65094,arm
03337,arm
03338,arm
03339,arm
03342,arm
03360,army
03368,army
65095,army
03361,army
03362,army
03364,army
03365,army
03366,army
03420,arrest
03425,arrest
03426,arrest
03427,arrest
03430,arrest
03417,arrest
03418,arrest
03419,arrest
65100,asia
03571,asia
03562,asia
03563,asia
03564,asia
03565,asia
03568,asia
03569,asia
03587,ask
03597,ask
03598,ask
03603,ask
65101,ask
03595,ask
03605,ask
03607,ask
04039,attitude
04048,attitude
65108,attitude
04040,attitude
04041,attitude
04042,attitude
04044,attitude
04045,attitude
04046,attitude
04056,attract
04062,attract
04072,attract
04073,attract
04076,attract
04063,attract
04064,attract
04814,bald
04824,bald
04826,bald
65130,bald
04819,bald
04829,bald
04831,bald
04821,bald
04823,bald
65138,barely
05069,barely
05071,barely
05062,barely
05074,barely
05063,barely
05064,barely
05065,barely
05066,barely
05067,barely
05165,baseball
70128,baseball
05178,baseball
65141,baseball
65140,baseball
05171,baseball
05172,baseball
05175,baseball
05176,baseball
05756,beg
05767,beg
65168,beg
05759,beg
05762,beg
05763,beg
05764,beg
05765,beg
05959,benefit
05967,benefit
65175,benefit
05960,benefit
05961,benefit
05962,benefit
05964,benefit
05965,benefit
06407,bite
06417,bite
65199,bite
06409,bite
06419,bite
06410,bite
06411,bite
06414,bite
06526,blame
06536,blame
65202,blame
06528,blame
06529,blame
06532,blame
06533,blame
06534,blame
06929,boat
69239,boat
06937,boat
65221,boat
06930,boat
06931,boat
06932,boat
06933,boat
06935,boat
06941,body
69240,body
65222,body
06948,body
06949,body
06951,body
06952,body
06954,body
07226,borrow
07234,borrow
65230,borrow
07227,borrow
07228,borrow
07230,borrow
07231,borrow
07232,borrow
07236,boss
07243,boss
07245,boss
65231,boss
07247,boss
07237,boss
07238,boss
07239,boss
07259,bother
65234,bother
07269,bother
07260,bother
07261,bother
07262,bother
07264,bother
07265,bother
07266,bother
07284,bottle
69243,bottle
65235,bottle
07286,bottle
07287,bottle
07288,bottle
07290,bottle
07292,bottle
70166,bottom
07301,bottom
07303,bottom
07304,bottom
07306,bottom
07309,bottom
07297,bottom
07298,bottom
07299,bottom
07300,bottom
07490,brag
07498,brag
65249,brag
65248,brag
07492,brag
07493,brag
07495,brag
07496,brag
08118,build
08127,build
65268,build
08119,build
08120,build
08121,build
08123,build
08124,build
08125,build
08330,bus
08349,bus
08352,bus
08355,bus
08346,bus
08359,bus
08360,bus
08347,bus
08439,butter
08455,butter
65279,butter
08448,butter
08449,butter
08450,butter
08452,butter
08453,butter
08739,calm
08745,calm
08755,calm
08746,calm
08747,calm
08748,calm
08749,calm
08752,calm
08858,cancel
08868,cancel
08859,cancel
08860,cancel
08861,cancel
08862,cancel
08863,cancel
08865,cancel
08866,cancel
08897,candle
08905,candle
65297,candle
08898,candle
08899,candle
08900,candle
08902,candle
08903,candle
09149,cards
09155,cards
65305,cards
09151,cards
09153,cards
10588,choice
10598,choice
10589,choice
10590,choice
10591,choice
10592,choice
10594,choice
10595,choice
10596,choice
11812,comb
11828,comb
11819,comb
11820,comb
11821,comb
11823,comb
11824,comb
11900,comfortable
11911,comfortable
65381,comfortable
11903,comfortable
11904,comfortable
11905,comfortable
11906,comfortable
11908,comfortable
11909,comfortable
11910,comfortable
65394,conflict
70102,conflict
12593,conflict
12584,conflict
12586,conflict
12587,conflict
12588,conflict
12590,conflict
12591,conflict
13654,cover
13664,cover
65416,cover
13656,cover
13657,cover
13659,cover
13660,cover
13661,cover
13662,cover
13663,cover
15556,deodorant
15564,deodorant
65462,deodorant
15557,deodorant
15558,deodorant
15559,deodorant
15560,deodorant
15561,deodorant
15562,deodorant
15807,dessert
15815,dessert
65470,dessert
15817,dessert
15808,dessert
15809,dessert
15810,dessert
15811,dessert
15813,dessert
15825,destroy
15833,destroy
65471,destroy
15835,destroy
15826,destroy
15827,destroy
15828,destroy
15829,destroy
15831,destroy
15832,destroy
16061,diamond
16063,diamond
16065,diamond
65476,diamond
16069,diamond
16070,diamond
16071,diamond
16073,diamond
17123,dollar
17132,dollar
17133,dollar
17135,dollar
17124,dollar
17125,dollar
17126,dollar
17127,dollar
17128,dollar
17589,drawer
65532,drawer
17581,drawer
17582,drawer
17583,drawer
17585,drawer
17586,drawer
17587,drawer
17624,dream
17633,dream
17634,dream
17636,dream
65534,dream
65533,dream
17627,dream
17628,dream
17907,drunk
17918,drunk
65548,drunk
17910,drunk
17911,drunk
17912,drunk
17914,drunk
17915,drunk
17916,drunk
17945,duck
69305,duck
17955,duck
65551,duck
17948,duck
17949,duck
17951,duck
18027,during
70039,during
18028,during
18029,during
18030,during
18032,during
18033,during
18034,during
18036,during
18137,eagle
18144,eagle
65588,eagle
65589,eagle
18138,eagle
18139,eagle
18140,eagle
18142,eagle
18164,early
18184,early
18167,early
18168,early
18169,early
18166,early
18178,early
18181,early
18182,early
19456,equal
19464,equal
65640,equal
19457,equal
19458,equal
19459,equal
19462,equal
19798,every
69311,every
65648,every
19842,every
19843,every
19845,every
19846,every
19847,every
19849,every
20152,excited
70286,excited
20160,excited
65655,excited
20162,excited
20153,excited
20154,excited
20157,excited
20158,excited
65657,exercise
68047,exercise
20235,exercise
20226,exercise
20227,exercise
20229,exercise
20231,exercise
20387,experiment
20396,experiment
20397,experiment
20398,experiment
65660,experiment
20390,experiment
20401,experiment
20392,experiment
20393,experiment
20402,expert
20411,expert
20412,expert
20414,expert
20403,expert
20404,expert
20406,expert
20407,expert
20408,expert
20736,fact
69315,fact
20746,fact
20747,fact
20737,fact
20739,fact
20740,fact
20741,fact
21319,fear
21332,fear
21324,fear
21334,fear
21325,fear
21327,fear
21328,fear
21330,fear
21331,fear
21394,feedback
21403,feedback
65695,feedback
21405,feedback
21395,feedback
21397,feedback
21398,feedback
21399,feedback
22683,fold
22702,fold
65750,fold
22694,fold
22695,fold
22696,fold
22700,fold
22907,forest
22920,forest
65759,forest
22911,forest
22912,forest
22913,forest
22914,forest
22917,forest
22918,forest
23326,france
23335,france
23336,france
65777,france
23328,france
23338,france
23330,france
23331,france
23626,frog
23634,frog
65784,frog
23627,frog
23628,frog
23629,frog
23630,frog
23632,frog
23865,funny
23868,funny
23878,funny
23869,funny
23870,funny
23873,funny
23875,funny
24056,garage
70042,garage
65801,garage
24057,garage
24059,garage
24060,garage
24061,garage
24063,garage
24867,goal
24872,goal
24875,goal
65829,goal
24878,goal
24881,goal
24868,goal
24869,goal
24870,goal
25003,golf
65833,golf
25011,golf
25012,golf
25013,golf
25014,golf
25015,golf
25017,golf
25024,gone
70114,gone
70321,gone
25033,gone
65834,gone
25034,gone
25025,gone
25026,gone
25028,gone
25182,gossip
25191,gossip
25183,gossip
25184,gossip
25185,gossip
25186,gossip
25188,gossip
25189,gossip
25428,grandmother
70329,grandmother
25436,grandmother
65847,grandmother
25429,grandmother
25430,grandmother
25431,grandmother
25432,grandmother
25434,grandmother
25481,grapes
70312,grapes
65849,grapes
25482,grapes
25483,grapes
25484,grapes
25485,grapes
25486,grapes
25487,grapes
25488,grapes
25820,group
25829,group
25830,group
25832,group
65859,group
65860,group
25823,group
25824,group
25825,group
25826,group
65865,guilty
25967,guilty
25968,guilty
65866,guilty
25960,guilty
25961,guilty
25962,guilty
25966,guilty
26294,hamburger
26303,hamburger
26295,hamburger
26296,hamburger
26297,hamburger
26298,hamburger
26300,hamburger
26301,hamburger
26697,hate
68067,hate
26706,hate
26708,hate
26710,hate
26698,hate
26701,hate
26831,head
69362,head
26852,head
26853,head
26854,head
26856,head
26857,head
26858,head
26860,head
27249,her
27281,her
27282,her
27274,her
27284,her
27285,her
27275,her
27279,her
27280,her
27983,horse
70106,horse
28003,horse
27994,horse
27995,horse
27999,horse
28001,horse
28772,ignore
28783,ignore
65923,ignore
28775,ignore
28776,ignore
28780,ignore
29087,impossible
29096,impossible
65927,impossible
29088,impossible
29089,impossible
29090,impossible
29092,impossible
29094,impossible
29171,in
69377,in
29718,in
29719,in
29720,in
29721,in
29723,in
29724,in
29726,in
29380,independent
29391,independent
65932,independent
29383,independent
29384,independent
29385,independent
29386,independent
29388,independent
29389,independent
29865,inside
70162,inside
65942,inside
29866,inside
29867,inside
29868,inside
29870,inside
29871,inside
29873,inside
30051,insurance
30060,insurance
30052,insurance
30053,insurance
30054,insurance
30055,insurance
30057,insurance
30058,insurance
30674,island
30682,island
65966,island
30675,island
30676,island
30677,island
30679,island
30680,island
32692,lecture
32701,lecture
32693,lecture
32694,lecture
32695,lecture
32696,lecture
32697,lecture
32699,lecture
32885,lesson
32894,lesson
66037,lesson
32887,lesson
32888,lesson
32889,lesson
32891,lesson
32892,lesson
33303,limit
33319,limit
66072,limit
33311,limit
33312,limit
33313,limit
33314,limit
33316,limit
33317,limit
33390,lion
70109,lion
33391,lion
33392,lion
33393,lion
33395,lion
33398,lion
33451,listen
33462,listen
33463,listen
